tabelog_site,restaurant_name,rating,rating_users,save_users,main_genre,address_region,address_locality,address_street,closest_station,lunch_budget,dinner_budget,review_lunch_budget,review_dinner_budget,award_medals,award_selections,award_kamiawa,genre,transportation,closed_dates,opening_hrs,reservation_status,payment_methods,no_of_seats,official_website,social_account,opening_date,remarks,branches,lat,lng,image,name,price_range,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,prev_rating,prev_rating_users,prev_save_users
https://tabelog.com/kyoto/A2601/A260202/26037906/,SCHOOL BUS COFFEE BAKERS,3.52,105,3989,パン,京都府,京都市中京区,少将井町240 Hyatt Place Kyoto 1F,丸太町駅（京都市営）,"￥1,000～￥1,999",,"￥1,000～￥1,999",,,,,パン、カフェ、サンドイッチ,"京都市営地下鉄烏丸線「丸太町駅」6番出口すぐ
丸太町駅（京都市営）から121m",,"08:00 - 19:00






■ 営業時間【Breakfast】8:00-10:30(L.O)【Lunch】11:30-15:00(L.O)※火曜はベーカリーコーナー休み・カフェのみ営業■ 定休日不定休（※ベーカリーコーナーのみ火曜休）",予約不可,"カード可


電子マネー可


QRコード決済可

（PayPay）",40席,https://www.schoolbus.coffee/,https://www.instagram.com/schoolbus_coffeebakers,2022年7月7日,"RocketNow


瓶コーク提供店",,35.01546199,135.7593595,https://tblg.k-img.com/restaurant/images/Rvw/180140/640x640_rect_3a49b3ff14041be07f710cdfda59b89e.jpg,SCHOOL BUS COFFEE BAKERS,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.52,105,3989
https://tabelog.com/kyoto/A2601/A260202/26000412/,イノダコーヒ 本店（INODA COFFEE）,3.54,1616,46355,喫茶店,京都府,京都市中京区,堺町通三条下ル道祐町140,烏丸御池駅,"￥1,000～￥1,999",～￥999,"￥1,000～￥1,999","￥1,000～￥1,999",,,,喫茶店、ケーキ、洋食,"京都市営地下鉄烏丸線・東西線「御池烏丸」駅(5番出口から)から徒歩6分堺町通りと三条通りの交差点近く
烏丸御池駅から443m",,"07:00 - 18:00
L.O. 17:30




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど））


QRコード決済不可","211席

（1階156席、2階55席）",http://www.inoda-coffee.co.jp/,,1940年6月,,tabelog.com/grouplst/G01386/,35.00811287,135.7632025,https://tblg.k-img.com/restaurant/images/Rvw/326239/640x640_rect_2e1d88d0450ba9669fc17ebce5a0bf9e.jpg,イノダコーヒ 本店,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.54,1616,46355
https://tabelog.com/kyoto/A2601/A260301/26025193/,牛カツ京都勝牛 先斗町本店,3.12,130,6428,牛カツ,京都府,京都市中京区,材木町188,三条駅,"￥1,000～￥1,999","￥1,000～￥1,999","￥2,000～￥2,999","￥2,000～￥2,999",,,,牛カツ、食堂、とんかつ,"京阪「三条駅」、地下鉄「三条京阪」から徒歩2分
三条駅から261m",,"月・火・水・木・金・土・日・祝日・祝前日



11:00 - 22:30
L.O. 料理22:00",予約不可,"カード可

（VISA、Master、JCB、AMEX、Diners、UnionPay）



電子マネー可
（交通系電子マネー（Suicaなど）、iD）


QRコード決済可

（PayPay、Alipay、WeChat Pay）",35席,http://kyoto-katsugyu.com/,"https://www.facebook.com/gyukatsu.kyotokatsugyu

https://x.com/kyoto_katsugyu

https://www.instagram.com/gyukatsu_kyotokatsugyu",2015年3月27日,,tabelog.com/grouplst/G02396/,35.00702374,135.7710461,https://tblg.k-img.com/restaurant/images/Rvw/207112/640x640_rect_372b6e6c23471f849623eeeca5078ba3.jpg,牛カツ京都勝牛 先斗町本店,"￥1,000～￥1,999",,,,,,,,,,,,,,,,,,,,,,,,,3.12,130,6428
https://tabelog.com/kyoto/A2601/A260202/26034339/,スタンプタウン コーヒー ロースターズ（STUMPTOWN COFFEE ROASTERS）,3.52,144,4513,コーヒースタンド,京都府,京都市中京区,車屋町245-2 エースホテル京都 1F,烏丸御池駅,～￥999,～￥999,～￥999,～￥999,,,,コーヒースタンド,"京都市営地下鉄烏丸線 ／ 烏丸御池駅(出入口6) 徒歩1分烏丸御池駅から103m
烏丸御池駅から125m",,"07:00 - 19:00






■ 定休日なし",予約不可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど）、楽天Edy、iD、QUICPay）


QRコード決済不可",16席,https://www.stumptowncoffee.com/locations/kyoto/ace-kyoto,,2020年6月11日,,,35.00977799,135.7601191,https://tblg.k-img.com/restaurant/images/Rvw/135989/640x640_rect_135989779.jpg,スタンプタウン コーヒー ロースターズ,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.52,144,4513
https://tabelog.com/kyoto/A2601/A260201/26006820/,和醸良麺 すがり,3.67,1436,68278,ラーメン,京都府,京都市中京区,観音堂町471-1,四条駅（京都市営）,～￥999,～￥999,"￥1,000～￥1,999","￥1,000～￥1,999",,"食べログ ラーメン WEST 百名店 2025 選出店, 食べログ ラーメン WEST 百名店 2024 選出店, 食べログ ラーメン WEST 百名店 2023 選出店",,ラーメン、つけ麺,"阪急京都線「烏丸」駅 西改札または京都市営地下鉄烏丸線「四条」駅 北改札から24番出口を出て徒歩2分程度。24番出口から四条通りを西に行き、四条室町の交差点を過ぎて次の細い路地を北に上がり、10m程度にある路地を西に入って直ぐの南側。目印は「和醸良麺」の小さい看板。
四条駅（京都市営）から271m",,"■ 営業時間11:30～15:0018:00～22:00売り切れ次第終了


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど）、楽天Edy、iD、QUICPay）


QRコード決済可

（PayPay、d払い、楽天ペイ、au PAY、Alipay、WeChat Pay）","10席

（カウンター10席）",https://www.sugari.net/,,2008年8月11日,券売機。,,35.00427834,135.7573104,https://tblg.k-img.com/restaurant/images/Rvw/188616/320x320_rect_3dd7e01a8d466b51c241988326b0cf1b.jpg,和醸良麺 すがり,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.67,1436,68278
https://tabelog.com/kyoto/A2601/A260201/26033284/,VELROSIER（ベルロオジエ）,4.02,167,13709,中華料理,京都府,京都市下京区,河原町通四条下ル2丁目稲荷町318-6 GOOD NATURE STATION 2F,京都河原町駅,"￥10,000～￥14,999","￥20,000～￥29,999","￥20,000～￥29,999","￥30,000～￥39,999",,"食べログ 中国料理 WEST 百名店 2024 選出店, 食べログ 中国料理 WEST 百名店 2023 選出店, 食べログ 中国料理 WEST 百名店 2021 選出店",,中華料理、イノベーティブ、創作料理,"阪急京都線「河原町」駅徒歩2分京阪本線「祇園四条」駅徒歩5分
京都河原町駅から147m",水曜日,"月・火・木・金・土・日・祝日・祝前日・祝後日



12:00 - 15:00


18:00 - 22:00





水



定休日






2月の店休日4日(水)、5日(木)、12日(木)、18日(水)、19日(木)、25日(水)、26日(木)",完全予約制,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー不可


QRコード決済不可",16席,http://www.vel-rosier.com/,,,"＊ネット予約受付中＊https://00m.in/MZuEc【系列店】中華そば ROKU https://tabelog.com/kyoto/A2601/A260201/26034994/【12/12オープン】和モダン空間で、中華料理の技法が組み込まれた本格ラーメンを堪能""VELROSIER""のシェフが手掛ける【中華そば ROKU】。こだわりのブレンド鴨スープで仕上げたオリジナルラーメンをはじめ、自家製雲吞や一品料理からも中華のプロの技が感じられます。また、テイクアウトも承っておりますので、ご家庭でも当店の味をお楽しみいただけます。施設内のホテルでは中華粥をご提供。おひとり様からグループでのご利用など、様々なシーンでお越しくださいませ。",,35.00244731,135.7687589,https://tblg.k-img.com/restaurant/images/Rvw/128630/640x640_rect_128630115.jpg,VELROSIER,"￥20,000～￥29,999",,,,,,,,,,,,,,,,,,,,,,,,,4.02,167,13709
https://tabelog.com/tokyo/A1307/A130704/13289651/,Florilege（フロリレージュ）,4.17,84,7688,フレンチ,東京都,港区,虎ノ門5-10-7 麻布台ヒルズ ガーデンプラザD 2F,神谷町駅,"￥10,000～￥14,999","￥20,000～￥29,999","￥20,000～￥29,999","￥30,000～￥39,999",The Tabelog Award 2026 Bronze 受賞店,食べログ フレンチ TOKYO 百名店 2025 選出店,,フレンチ,神谷町駅から199m,,"12:00 - 15:00
L.O. 12:30


18:00 - 22:00
L.O. 18:30




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",完全予約制,"カード可

（VISA、AMEX）



電子マネー不可


QRコード決済不可",,https://www.aoyama-florilege.jp/,https://www.instagram.com/restaurant_florilege,2023年11月24日,"ランチ: 11,000円（税込・サービス料別）ディナー: 22,000円（税込・サービス料別）※ランチタイムでもディナーコースをお選びいただけます。コース料金はネット予約時に請求。当日の支払いはドリンク代のみ。",,35.66161732,139.7434548,https://tblg.k-img.com/restaurant/images/Rvw/339909/640x640_rect_a9006d1235a7e4138a5205ef03d1261c.jpg,Florilege,"￥20,000～￥29,999",,,,,,,,,,,,,,,,,,,,,,,,,4.17,84,7688
https://tabelog.com/tokyo/A1303/A130301/13241240/,博多天ぷら たかお 渋谷パルコ店,3.33,157,7950,天ぷら,東京都,渋谷区,宇田川町15-1 渋谷PARCO 7F,渋谷駅,"￥1,000～￥1,999",,"￥1,000～￥1,999","￥1,000～￥1,999",,,,天ぷら,渋谷駅から391m,,"11:00 - 22:00






■ 定休日施設に準ずる


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど）、iD、QUICPay）


QRコード決済可

（PayPay、d払い、楽天ペイ、au PAY）",,http://tempura-takao.jp/page-about/,https://www.instagram.com/takao_shibuya_parco,2019年11月22日,"スーパードライ SUPER COLD認定店


瓶コーク提供店",tabelog.com/grouplst/G03628/,35.66205767,139.6991791,https://tblg.k-img.com/restaurant/images/Rvw/340098/640x640_rect_286ac508046828164ef1c7d0cca84097.jpg,博多天ぷら たかお 渋谷パルコ店,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.33,157,7950
https://tabelog.com/tokyo/A1302/A130202/13025634/,グリル満天星 麻布十番 日本橋三越店,3.33,156,5103,洋食,東京都,中央区,日本橋室町1-3-10 日本橋三越本店新館 9Ｆ,三越前駅,"￥1,000～￥1,999","￥3,000～￥3,999","￥2,000～￥2,999","￥3,000～￥3,999",,,,洋食、フレンチ、ビストロ,"東京メトロ銀座線・半蔵門線　三越前駅　直結＊日本橋三越本店　新館　9F
三越前駅から56m",,"月・火・水・木・金



11:00 - 15:30


17:00 - 22:00





土・日・祝日



11:00 - 22:00






■ 営業時間土日祝ランチ11:00~17:00ディナー17:00~22:00■ 定休日不定休（日本橋三越本館に準ずる）、1月1日※年末年始期間（12/27～1/5）は、市場がお休みのため縮小メニューにてご提供しております※",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー不可


QRコード決済不可","70席

（カウンター席6席、テーブル席44席、ソファ席（片側）20席）",https://nihonbashi-mitsukoshi.manten-boshi.com,"https://www.facebook.com/%E3%82%B0%E3%83%AA%E3%83%AB%E6%BA%80%E5%A4%A9%E6%98%9F-%E9%BA%BB%E5%B8%83%E5%8D%81%E7%95%AA-250217844992424/

https://www.instagram.com/mantenboshi1988/?hl=ja",2004年10月11日,,tabelog.com/grouplst/G00774/,35.68505577,139.7740741,https://tblg.k-img.com/restaurant/images/Rvw/233153/640x640_rect_a03d202187e3f45bac664fc9918ec3c7.jpg,グリル満天星 麻布十番 日本橋三越店,"￥3,000～￥3,999",,,,,,,,,,,,,,,,,,,,,,,,,3.33,156,5103
https://tabelog.com/kyoto/A2601/A260203/26037556/,かふー,3.34,40,1906,沖縄料理,京都府,京都市中京区,西ノ京南聖町21-19,二条駅,,,"￥1,000～￥1,999","￥2,000～￥2,999",,,,沖縄料理,"JR, 地下鉄 二条駅 徒歩６分 市バス、JRバス 「千本三条·朱雀立命館前」　徒歩３分
二条駅から306m",木曜日,"月・火・水・金・土・日



11:30 - 14:30
L.O. 14:00


17:00 - 23:00
L.O. 22:00





木



定休日




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード不可


電子マネー不可


QRコード決済不可",,,,,,,35.00863717,135.7434543,https://tblg.k-img.com/restaurant/images/Rvw/333681/640x640_rect_f5199f9b2984cd0477140771cd1b4c81.jpg,かふー,"￥2,000～￥2,999",,,,,,,,,,,,,,,,,,,,,,,,,3.34,40,1906
https://tabelog.com/kyoto/A2601/A260301/26000563/,ＨＡＮＡ吉兆（はなきっちょう）,3.62,92,3685,日本料理,京都府,京都市東山区,大和町3-2,祇園四条駅,"￥10,000～￥14,999","￥15,000～￥19,999","￥10,000～￥14,999","￥20,000～￥29,999",,,,日本料理,"祇園四条駅から徒歩3分。
祇園四条駅から77m",水曜日,"月・火・木・金・土・日



11:30 - 15:00
L.O. 13:00


17:30 - 21:00
L.O. 19:00





水



定休日






■ 営業時間昼*アラカルトのみの利用は入店13:30まで（LO 14:00）夜*アラカルトのみの利用は LO 18:30■ 定休日年末年始（要確認）",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー不可


QRコード決済不可",64席,https://kyoto-kitcho.com/restaurant/hana/,"https://www.facebook.com/HANAKitcho

https://www.instagram.com/kyotokitcho_official/?hl=ja",,,,35.00347064,135.7727739,https://tblg.k-img.com/restaurant/images/Rvw/162687/640x640_rect_162687512.jpg,ＨＡＮＡ吉兆,"￥15,000～￥19,999",,,,,,,,,,,,,,,,,,,,,,,,,3.62,92,3685
https://tabelog.com/kyoto/A2601/A260203/26037942/,Lion BAKERY（ライオン ベーカリー）,3.44,35,967,パン,京都府,京都市中京区,西ノ京職司町26-9 ティモネ 1F,二条駅,～￥999,,～￥999,,,,,パン、カフェ、サンドイッチ,"二条駅徒歩5分
二条駅から133m",,"月・火・水・木・金・土・日・祝日・祝前日・祝後日



09:00 - 17:00






■ 営業時間店内テイクアウト、イートイン■ 定休日不定休",予約不可,"カード不可


電子マネー不可


QRコード決済可

（PayPay）",10席,,https://www.instagram.com/lion.bakery2022/,2022年7月19日,,,35.01091461,135.7431845,https://tblg.k-img.com/restaurant/images/Rvw/212724/640x640_rect_4fb2e31ebd69fb7de4819ce795cea0e3.jpg,Lion BAKERY,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.44,35,967
https://tabelog.com/osaka/A2701/A270202/27087004/,牛かつもと村 難波店（ギュウカツモトムラ）,3.07,122,7138,牛カツ,大阪府,大阪市中央区,難波3-3-1,なんば駅（大阪メトロ）,"￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999",,,,牛カツ,"地下鉄なんば駅徒歩3分
なんば駅（大阪メトロ）から164m",,"11:00 - 22:00
L.O. 21:00",予約不可,"カード可


電子マネー可


QRコード決済可","20席

（カウンター10席　テーブル4名×2卓　２名×1卓）",https://www.gyukatsu-motomura.com/,"https://www.facebook.com/gyukatsu.motomura

https://x.com/gyukatsu_moto

https://www.instagram.com/gyukatsu_motomura",2015年8月6日,,tabelog.com/grouplst/G03308/,34.66662648,135.501983,https://tblg.k-img.com/restaurant/images/Rvw/136793/320x320_rect_136793066.jpg,牛かつもと村 難波店,"￥1,000～￥1,999",,,,,,,,,,,,,,,,,,,,,,,,,3.07,122,7138
https://tabelog.com/osaka/A2701/A270202/27086758/,鉄板神社 総本店,3.29,90,4624,鉄板焼き,大阪府,大阪市中央区,難波1-4-6 ミフネ難波ビル 1F,なんば駅（大阪メトロ）,,"￥4,000～￥4,999","￥5,000～￥5,999","￥5,000～￥5,999",,,,鉄板焼き、創作料理、居酒屋,"地下鉄御堂筋線 なんば駅 徒歩3分地下鉄千日前線 なんば駅 徒歩3分近鉄難波線 大阪難波駅 徒歩3分南海本線 難波駅 徒歩5分南海高野線 難波駅 徒歩5分
なんば駅（大阪メトロ）から141m",,"月・火・水・木・金・土・日・祝前日・祝後日



12:00 - 01:00





祝日



12:01 - 01:00






■ 定休日無",予約可,"カード可

（VISA、Master、JCB）



電子マネー不可


QRコード決済可",40席,http://www.teppan-jinjya.com/,"https://x.com/tpjinjya_sen

https://www.instagram.com/explore/locations/1021642158/",,,tabelog.com/grouplst/G03529/,34.66738594,135.5018167,https://tblg.k-img.com/restaurant/images/Rvw/134757/320x320_rect_134757262.jpg,鉄板神社 総本店,"￥4,000～￥4,999",,,,,,,,,,,,,,,,,,,,,,,,,3.29,90,4624
https://tabelog.com/osaka/A2701/A270202/27120429/,ハフ,3.05,6,40,ビュッフェ,大阪府,大阪市中央区,難波4-3-3,なんば駅（大阪メトロ）,"￥4,000～￥4,999",,,,,,,ビュッフェ、食堂,"大阪メトロ各線「なんば駅」12番出口直結
なんば駅（大阪メトロ）から151m",,"07:00 - 10:30
L.O. 10:00",予約不可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay）


QRコード決済可

（PayPay、d払い、楽天ペイ、au PAY）",92席,https://hotel-royalclassic.jp/restaurant/hafu,https://www.instagram.com/hotel_royalclassicosaka/,2019年12月1日,"ホテル内朝食専用レストラン。ビジターのご利用は大人4,500円（税サ込）にて承ります。",,34.66578716,135.5000103,https://tblg.k-img.com/restaurant/images/Rvw/228195/320x320_rect_4d1539937152d21621fbe5d6c66e830e.jpg,ハフ,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.05,6,40
